TimeSt,_ID,Country,Province,City,Latitude,Longitude,POI_Number,POI_Latitude,POI_Longitude
16:24.4,5533745,CA,ON,Ingersoll,43.02796,-80.89418,2,45.521629,-73.566024
17:23.5,4782534,CA,AB,Edmonton,53.39729,-113.52549,1,53.546167,-113.485734
18:03.6,5555566,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
18:20.8,5559839,CA,ON,Cambridge,43.3653,-80.3066,2,45.521629,-73.566024
18:22.6,4794724,CA,AB,Calgary,50.8476,-114.1958,1,53.546167,-113.485734
18:35.1,4797550,CA,MB,Winnipeg,49.87931,-97.1997,1,53.546167,-113.485734
18:38.0,5562690,CA,ON,North York,43.787,-79.4169,2,45.521629,-73.566024
18:48.8,5565454,CA,AB,Calgary,50.9316,-114.096,1,53.546167,-113.485734
19:04.9,5567618,CA,ON,Wasaga Beach,44.5275,-80.0029,2,45.521629,-73.566024
19:10.8,5571311,CA,AB,Calgary,50.9722,-114.062,1,53.546167,-113.485734
19:22.5,5574371,CA,SK,Saskatoon,52.1225,-106.7249,1,53.546167,-113.485734
20:05.2,5581649,CA,ON,Cambridge,43.3653,-80.3066,2,45.521629,-73.566024
20:42.1,4819494,CA,AB,Edmonton,53.4398,-113.53741,1,53.546167,-113.485734
21:11.3,5593868,CA,AB,Fort Mcmurray,56.7141,-111.38,1,53.546167,-113.485734
21:19.1,4828278,CA,ON,Oakville,43.4934,-79.7126,2,45.521629,-73.566024
21:22.3,5598619,CA,AB,Calgary,51.063,-113.889,1,53.546167,-113.485734
21:59.3,4836355,CA,AB,Calgary,51.03875,-113.98519,1,53.546167,-113.485734
22:22.8,5608454,CA,AB,Fort Mcmurray,56.7141,-111.38,1,53.546167,-113.485734
22:53.0,5612360,CA,ON,Pickering,43.809,-79.131,2,45.521629,-73.566024
22:54.8,4846445,CA,AB,Medicine Hat,50.0649,-110.733,1,53.546167,-113.485734
24:43.6,4868625,CA,ON,Aurora,44.0065,-79.4504,2,45.521629,-73.566024
24:52.6,4870770,CA,ON,Toronto,43.6319,-79.3716,2,45.521629,-73.566024
25:02.8,4871729,CA,ON,Hanover,43.9843,-80.9666,2,45.521629,-73.566024
25:15.6,4874222,CA,ON,Toronto,43.657,-79.371,2,45.521629,-73.566024
25:53.6,4880854,CA,AB,Calgary,50.9368,-114.01074,1,53.546167,-113.485734
26:11.1,4885857,CA,QC,Montréal,45.5435,-73.6067,2,45.521629,-73.566024
27:50.9,4903267,CA,ON,Mississauga,43.59162,-79.70651,2,45.521629,-73.566024
28:19.5,4908648,CA,SK,North Battleford,52.7806,-108.312,1,53.546167,-113.485734
28:41.3,4913086,CA,AB,Spruce Grove,53.5334,-113.9187,1,53.546167,-113.485734
28:51.2,4913688,CA,QC,Laval,45.5742,-73.6935,2,45.521629,-73.566024
30:45.7,4939755,CA,AB,Edmonton,53.5141,-113.601,1,53.546167,-113.485734
31:38.8,4958698,CA,AB,Calgary,51.063,-113.889,1,53.546167,-113.485734
31:58.6,4965734,CA,AB,Beaumont,53.43276,-113.43939,1,53.546167,-113.485734
32:24.8,4971517,CA,ON,Brampton,43.68,-79.7273,2,45.521629,-73.566024
34:07.9,4998713,CA,ON,Mississauga,43.55541,-79.70591,2,45.521629,-73.566024
34:41.6,5011169,CA,AB,Calgary,51.04529,-113.94832,1,53.546167,-113.485734
35:37.3,5026186,CA,QC,Laval,45.57314,-73.7289,2,45.521629,-73.566024
35:57.7,5029416,CA,AB,Saint Albert,53.6334,-113.6353,1,53.546167,-113.485734
36:02.3,5031151,CA,AB,Edmonton,53.49913,-113.50035,1,53.546167,-113.485734
36:12.8,5033905,CA,ON,Brampton,43.7286,-79.7994,2,45.521629,-73.566024
36:17.2,5034596,CA,AB,Calgary,51.1414,-114.076,1,53.546167,-113.485734
38:08.3,5062335,CA,SK,Shackleton,50.65212,-108.4722,1,53.546167,-113.485734
39:11.6,5077078,CA,ON,North York,43.7673,-79.4111,2,45.521629,-73.566024
40:27.3,5091856,CA,AB,Calgary,50.90649,-114.11546,1,53.546167,-113.485734
40:57.4,5098070,CA,ON,Cambridge,43.3677,-80.338,2,45.521629,-73.566024
41:14.3,5101663,CA,AB,Calgary,51.0242,-114.1004,1,53.546167,-113.485734
44:28.0,5153812,CA,ON,Richmond Hill,43.8428,-79.4239,2,45.521629,-73.566024
45:11.2,5162352,CA,AB,Edmonton,53.48265,-113.48161,1,53.546167,-113.485734
45:13.8,5162748,CA,ON,Mississauga,43.6046,-79.6729,2,45.521629,-73.566024
45:55.7,5174958,CA,AB,Camrose,53.0106,-112.79295,1,53.546167,-113.485734
45:59.5,5176384,CA,ON,Milton,43.5152,-79.8802,2,45.521629,-73.566024
46:14.7,5180138,CA,ON,Kingston,44.2585,-76.4897,2,45.521629,-73.566024
47:47.0,5197798,CA,BC,Vernon,50.2647,-119.268,1,53.546167,-113.485734
48:10.8,5202974,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
50:04.6,5227374,CA,AB,Spruce Grove,53.5533,-113.895,1,53.546167,-113.485734
51:01.8,5238921,CA,AB,Wetaskiwin,52.9668,-113.3687,1,53.546167,-113.485734
52:03.6,5253671,CA,ON,Mississauga,43.5769,-79.6283,2,45.521629,-73.566024
52:19.7,5257196,CA,AB,Cochrane,51.1834,-114.4687,1,53.546167,-113.485734
54:07.2,5279150,CA,AB,Edmonton,53.624,-113.441,1,53.546167,-113.485734
54:32.8,5289874,CA,ON,Mississauga,43.5769,-79.6283,2,45.521629,-73.566024
56:00.2,5316795,CA,NL,St. John's,47.5704,-52.7388,3,45.22483,-63.232729
56:05.0,5318154,CA,AB,Calgary,50.91065,-114.10454,1,53.546167,-113.485734
56:38.9,5326332,CA,AB,Spruce Grove,53.54626,-113.88188,1,53.546167,-113.485734
57:21.6,5333885,CA,AB,Edmonton,53.48334,-113.66251,1,53.546167,-113.485734
57:45.8,5337230,CA,ON,Oshawa,43.9156,-78.8632,2,45.521629,-73.566024
58:32.1,5345244,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
00:02.3,4519378,CA,ON,Kitchener,43.4397,-80.434,2,45.521629,-73.566024
00:03.1,4521978,CA,ON,London,42.9529,-81.3239,2,45.521629,-73.566024
00:30.6,5374639,CA,QC,Montreal,45.49725,-73.65195,2,45.521629,-73.566024
00:38.7,5377789,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
00:51.2,4533231,CA,ON,Mississauga,43.5769,-79.6283,2,45.521629,-73.566024
01:01.0,4536077,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
01:34.8,5386655,CA,ON,North York,43.787,-79.4169,2,45.521629,-73.566024
01:38.0,5387226,CA,NL,St. John's,47.55756,-52.75089,3,45.22483,-63.232729
01:52.8,4567833,CA,ON,Timmins,48.4773,-81.3364,2,45.521629,-73.566024
01:54.1,4569534,CA,ON,Thunder Bay,48.4228,-89.2372,2,45.521629,-73.566024
01:55.4,4570446,CA,ON,Markham,43.8747,-79.2599,2,45.521629,-73.566024
02:09.6,4576492,CA,QC,Pierrefonds,45.5112,-73.8165,2,45.521629,-73.566024
02:23.2,4580171,CA,AB,Edmonton,53.5129,-113.623,1,53.546167,-113.485734
02:41.4,5399164,CA,AB,Calgary,51.0905,-114.182,1,53.546167,-113.485734
02:49.1,4585240,CA,AB,St Albert,53.62972,-113.58817,1,53.546167,-113.485734
04:35.2,5417517,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
04:35.3,5417274,CA,ON,Almonte,45.2294,-76.1904,2,45.521629,-73.566024
04:36.2,5416989,CA,AB,Rocky Mountain House,52.3986,-114.93468,1,53.546167,-113.485734
04:53.5,5420749,CA,SK,Regina,50.45507,-104.63897,1,53.546167,-113.485734
05:33.4,4619091,CA,NB,Jacksonville,46.2,-67.6167,3,45.22483,-63.232729
05:36.1,5425936,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
05:56.0,4624938,CA,ON,Milton,43.5152,-79.8802,2,45.521629,-73.566024
06:57.0,5436689,CA,AB,Calgary,50.9316,-114.096,1,53.546167,-113.485734
07:16.2,5440624,CA,ON,Kingston,44.2257,-76.4824,2,45.521629,-73.566024
07:57.8,5446344,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
08:28.1,4663453,CA,AB,Red Deer,52.24126,-113.81345,1,53.546167,-113.485734
08:28.6,5448967,CA,AB,Lacombe,52.4674,-113.712,1,53.546167,-113.485734
08:57.7,5452316,CA,AB,Calgary,50.99703,-114.12648,1,53.546167,-113.485734
08:58.7,5453194,CA,AB,Cochrane,51.1834,-114.4687,1,53.546167,-113.485734
10:17.7,5466266,CA,BC,Maple Ridge,49.1853,-122.535,1,53.546167,-113.485734
10:46.0,4690864,CA,AB,Calgary,51.0581,-114.064,1,53.546167,-113.485734
11:00.2,5472489,CA,ON,Scarborough,43.69623,-79.28703,2,45.521629,-73.566024
11:18.9,4696605,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
11:23.8,4697541,CA,BC,Richmond,49.16542,-123.12659,1,53.546167,-113.485734
11:26.6,5481485,CA,AB,Olds,51.7989,-114.118,1,53.546167,-113.485734
11:42.1,5484658,CA,BC,Coquitlam,49.28201,-122.79961,1,53.546167,-113.485734
12:33.3,4713554,CA,AB,Beaumont,53.35874,-113.40558,1,53.546167,-113.485734
12:57.9,5496544,CA,ON,Toronto,43.6796,-79.4343,2,45.521629,-73.566024
13:31.2,5504855,CA,ON,Garden River,46.51943,-84.06678,2,45.521629,-73.566024
15:07.2,5519129,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
16:39.2,4768019,CA,NS,Maitland,45.3204,-63.5019,3,45.22483,-63.232729
17:08.4,4777505,CA,BC,Burnaby,49.2078,-122.965,1,53.546167,-113.485734
18:23.4,4795236,CA,AB,Edmonton,53.5185,-113.6579,1,53.546167,-113.485734
18:40.9,5564033,CA,AB,Calgary,51.063,-113.889,1,53.546167,-113.485734
19:10.4,4804107,CA,AB,Okotoks,50.7258,-113.974,1,53.546167,-113.485734
19:18.8,5571644,CA,BC,Langley,49.0784,-122.623,1,53.546167,-113.485734
19:40.0,5578400,CA,AB,Fort Mcmurray,56.7141,-111.38,1,53.546167,-113.485734
20:26.5,4816649,CA,AB,Edmonton,53.4249,-113.595,1,53.546167,-113.485734
21:06.6,5593082,CA,ON,Sudbury,46.46654,-80.95792,2,45.521629,-73.566024
21:59.9,4836087,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
22:41.6,4843206,CA,BC,Richmond,49.16527,-123.1267,1,53.546167,-113.485734
23:27.4,4852639,CA,QC,Montréal,45.502,-73.562,2,45.521629,-73.566024
23:37.1,4855729,CA,AB,Calgary,50.9722,-114.062,1,53.546167,-113.485734
28:13.7,4908192,CA,AB,Edmonton,53.52246,-113.48699,1,53.546167,-113.485734
28:20.6,4909022,CA,QC,Brossard,45.4571,-73.4922,2,45.521629,-73.566024
28:35.8,4912602,CA,ON,Richmond Hill,43.8939,-79.4375,2,45.521629,-73.566024
28:36.7,4912468,CA,QC,Montréal,45.5308,-73.5556,2,45.521629,-73.566024
29:18.1,4919474,CA,AB,Edmonton,53.60754,-113.48698,1,53.546167,-113.485734
30:37.4,4935308,CA,ON,Mississauga,43.5982,-79.6344,2,45.521629,-73.566024
30:54.0,4943132,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
31:08.7,4948135,CA,AB,Calgary,50.93477,-114.02356,1,53.546167,-113.485734
31:19.6,4952340,CA,ON,Mississauga,43.61109,-79.60297,2,45.521629,-73.566024
32:46.1,4977583,CA,QC,Montréal,45.5335,-73.667,2,45.521629,-73.566024
34:21.3,5003187,CA,ON,Saint Catharines,43.15878,-79.23138,2,45.521629,-73.566024
34:22.0,5002601,CA,ON,Dundas,43.2902,-79.9998,2,45.521629,-73.566024
34:33.8,5008337,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
34:46.8,5015329,CA,AB,Edmonton,53.5516,-113.532,1,53.546167,-113.485734
34:56.9,5017748,CA,ON,Mississauga,43.59162,-79.70651,2,45.521629,-73.566024
34:57.1,5019008,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
37:46.2,5056729,CA,AB,Calgary,51.0419,-114.2,1,53.546167,-113.485734
38:15.4,5064433,CA,ON,Scarborough,43.77383,-79.25693,2,45.521629,-73.566024
39:32.6,5082060,CA,ON,North York,43.7351,-79.5099,2,45.521629,-73.566024
41:32.4,5106791,CA,ON,Niagara Falls,43.0796,-79.0829,2,45.521629,-73.566024
42:42.1,5125913,CA,AB,Wetaskiwin,52.8292,-113.451,1,53.546167,-113.485734
45:36.0,5169435,CA,ON,Burlington,43.3889,-79.7682,2,45.521629,-73.566024
45:40.6,5170216,CA,ON,Bradford,44.12625,-79.57837,2,45.521629,-73.566024
45:43.8,5170497,CA,SK,Saskatoon,52.1418,-106.702,1,53.546167,-113.485734
46:19.0,5182159,CA,AB,Edmonton,53.4653,-113.386,1,53.546167,-113.485734
47:03.3,5189613,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,2,45.521629,-73.566024
48:00.6,5201522,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
48:12.9,5204435,CA,QC,Montréal,45.5514,-73.6116,2,45.521629,-73.566024
49:11.9,5216179,CA,QC,Saint-Laurent,45.50381,-73.68475,2,45.521629,-73.566024
49:30.4,5221651,CA,QC,Sainte-Foy,46.7823,-71.2882,2,45.521629,-73.566024
50:25.1,5230649,CA,ON,Mississauga,43.5771,-79.6306,2,45.521629,-73.566024
50:44.2,5234976,CA,ON,Brampton,43.7033,-79.7603,2,45.521629,-73.566024
51:28.4,5247564,CA,ON,Mississauga,43.5771,-79.6306,2,45.521629,-73.566024
51:45.8,5250494,CA,QC,Longueuil,45.5489,-73.4616,2,45.521629,-73.566024
52:17.3,5255877,CA,AB,Edmonton,53.50982,-113.44132,1,53.546167,-113.485734
54:32.9,5289099,CA,ON,Ottawa,45.4448,-75.6915,2,45.521629,-73.566024
54:48.2,5294052,CA,ON,Ottawa,45.4455,-75.6894,2,45.521629,-73.566024
55:51.1,5311452,CA,ON,Toronto,43.6319,-79.3716,2,45.521629,-73.566024
56:00.6,5315669,CA,AB,Beaumont,53.36369,-113.43846,1,53.546167,-113.485734
56:17.3,5322861,CA,AB,Fort Mackay,57.29911,-111.50896,1,53.546167,-113.485734
59:01.7,5351437,CA,AB,Calgary,51.03684,-113.96179,1,53.546167,-113.485734
59:08.9,5354008,CA,AB,Edmonton,53.4143,-113.426,1,53.546167,-113.485734
59:52.3,5366480,CA,ON,Sudbury,46.5213,-80.947,2,45.521629,-73.566024
00:10.5,5370731,CA,AB,Fort Saskatchewan,53.52697,-113.36201,1,53.546167,-113.485734
00:20.9,4527148,CA,AB,Airdrie,51.27979,-114.00324,1,53.546167,-113.485734
00:36.7,4530158,CA,ON,Brampton,43.7601,-79.73681,2,45.521629,-73.566024
00:41.1,4530921,CA,ON,Yarmouth,42.7671,-81.1534,2,45.521629,-73.566024
01:18.2,5383319,CA,AB,Calgary,50.9142,-114.0227,1,53.546167,-113.485734
01:24.1,5385373,CA,SK,Saskatoon,52.122,-106.646,1,53.546167,-113.485734
01:36.8,4553529,CA,AB,Calgary,51.03821,-114.02956,1,53.546167,-113.485734
01:41.1,4558675,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
02:14.9,5392470,CA,ON,Toronto,43.6447,-79.3841,2,45.521629,-73.566024
02:19.6,4578965,CA,AB,Calgary,50.915,-114.06,1,53.546167,-113.485734
02:20.1,4578682,CA,ON,London,42.95903,-81.19382,2,45.521629,-73.566024
04:14.1,5411106,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
04:14.4,5411324,CA,ON,Burlington,43.3016,-79.8582,2,45.521629,-73.566024
04:30.8,5416592,CA,ON,North York,43.7673,-79.4111,2,45.521629,-73.566024
04:35.2,5417501,CA,AB,Calgary,51.0235,-114.113,1,53.546167,-113.485734
04:35.4,5417375,CA,AB,Fort Mcmurray,56.72657,-111.43968,1,53.546167,-113.485734
04:39.5,4606339,CA,ON,Ancaster,43.208,-79.9652,2,45.521629,-73.566024
05:22.9,4617097,CA,QC,Sainte-Foy,46.7823,-71.2882,2,45.521629,-73.566024
06:48.1,4637902,CA,ON,Toronto,43.6715,-79.3801,2,45.521629,-73.566024
06:49.6,4638315,CA,AB,Edmonton,53.57488,-113.46599,1,53.546167,-113.485734
07:01.0,5437450,CA,ON,Nepean,45.3596,-75.7436,2,45.521629,-73.566024
07:31.5,5443720,CA,ON,Ottawa,45.3244,-75.6048,2,45.521629,-73.566024
08:02.4,4658339,CA,AB,Sherwood Park,53.5263,-113.287,1,53.546167,-113.485734
08:21.3,5448384,CA,ON,Toronto,43.6963,-79.4125,2,45.521629,-73.566024
08:43.3,4667186,CA,AB,Edmonton,53.5185,-113.6579,1,53.546167,-113.485734
09:34.8,4677923,CA,AB,Fort Mcmurray,56.68469,-111.34015,1,53.546167,-113.485734
12:09.7,4707235,CA,ON,Toronto,43.6498,-79.3907,2,45.521629,-73.566024
13:10.7,4719974,CA,AB,Edmonton,55.71175,-112.18074,1,53.546167,-113.485734
14:20.1,4736277,CA,ON,Mississauga,43.5769,-79.6283,2,45.521629,-73.566024
14:44.3,4741391,CA,ON,Ottawa,45.4019,-75.7513,2,45.521629,-73.566024
15:41.6,4756501,CA,AB,Calgary,51.03922,-113.97842,1,53.546167,-113.485734
15:43.2,4757197,CA,AB,Calgary,51.0829,-114.095,1,53.546167,-113.485734
15:58.7,4760534,CA,AB,Airdrie,51.2889,-114.015,1,53.546167,-113.485734
16:07.5,4761581,CA,ON,Thunder Bay,48.4084,-89.255,2,45.521629,-73.566024
17:38.0,5548413,CA,ON,Kanata,45.3387,-75.9001,2,45.521629,-73.566024
17:49.2,5550201,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
18:22.3,4794698,CA,AB,Red Deer,52.31218,-113.81683,1,53.546167,-113.485734
19:33.8,5576226,CA,AB,Edmonton,53.57726,-113.53914,1,53.546167,-113.485734
19:33.9,4807486,CA,SK,Saskatoon,52.13747,-106.69531,1,53.546167,-113.485734
19:47.0,4809239,CA,AB,Edmonton,53.60138,-113.48294,1,53.546167,-113.485734
20:00.6,4811722,CA,AB,Edmonton,53.5192,-113.5811,1,53.546167,-113.485734
20:50.4,5589856,CA,AB,Grande Prairie,55.1808,-118.9103,1,53.546167,-113.485734
22:02.0,4837763,CA,AB,Edmonton,53.4564,-113.521,1,53.546167,-113.485734
22:13.8,4839733,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
22:25.6,4841434,CA,AB,Calgary,51.03797,-114.0295,1,53.546167,-113.485734
23:17.8,4851713,CA,AB,Innisfail,52.0269,-113.9507,1,53.546167,-113.485734
25:04.4,4872468,CA,AB,Calgary,51.1264,-114.1419,1,53.546167,-113.485734
25:22.9,4874910,CA,AB,Edmonton,53.51877,-113.58751,1,53.546167,-113.485734
25:59.1,4881630,CA,AB,Calgary,50.89822,-114.08718,1,53.546167,-113.485734
26:17.4,4887291,CA,NB,Chatham,46.9501,-65.3239,3,45.22483,-63.232729
29:19.8,4920202,CA,ON,Sudbury,46.5213,-80.947,2,45.521629,-73.566024
30:09.6,4929411,CA,AB,Edmonton,53.5314,-113.582,1,53.546167,-113.485734
30:34.1,4935560,CA,AB,Strathmore,50.9814,-113.691,1,53.546167,-113.485734
31:21.6,4952228,CA,ON,Toronto,43.6964,-79.3961,2,45.521629,-73.566024
31:39.0,4959958,CA,ON,Ottawa,45.4555,-75.6552,2,45.521629,-73.566024
32:13.6,4968083,CA,ON,Ottawa,45.34485,-75.6641,2,45.521629,-73.566024
32:45.0,4977131,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
33:20.1,4985501,CA,MB,Winnipeg,49.89073,-97.14318,1,53.546167,-113.485734
34:17.2,5002420,CA,ON,Ottawa,45.4455,-75.6894,2,45.521629,-73.566024
34:31.0,5007414,CA,AB,Calgary,51.0823,-114.142,1,53.546167,-113.485734
34:51.9,5016685,CA,ON,Kingston,44.2257,-76.4824,2,45.521629,-73.566024
35:01.4,5019798,CA,AB,Calgary,50.97258,-114.08328,1,53.546167,-113.485734
35:44.8,5027193,CA,BC,North Vancouver,49.32863,-123.12047,1,53.546167,-113.485734
36:12.7,5032984,CA,AB,Kneehill,51.33333,-112.78771,1,53.546167,-113.485734
36:33.7,5037290,CA,ON,Toronto,43.6606,-79.4635,2,45.521629,-73.566024
37:25.1,5048984,CA,ON,Orillia,44.6078,-79.4175,2,45.521629,-73.566024
37:55.1,5058192,CA,AB,Calgary,51.12021,-113.95601,1,53.546167,-113.485734
39:48.3,5084399,CA,AB,Calgary,51.08622,-114.0957,1,53.546167,-113.485734
41:19.0,5102825,CA,SK,Saskatoon,52.07328,-106.60885,1,53.546167,-113.485734
41:33.1,5106966,CA,ON,Ottawa,45.3578,-75.7095,2,45.521629,-73.566024
41:58.6,5113747,CA,QC,Montreal,45.65,-73.4833,2,45.521629,-73.566024
44:42.2,5156801,CA,AB,Calgary,51.05186,-113.94979,1,53.546167,-113.485734
46:35.2,5184899,CA,AB,Edmonton,53.4653,-113.386,1,53.546167,-113.485734
47:53.4,5198352,CA,ON,Toronto,43.6651,-79.4369,2,45.521629,-73.566024
48:29.4,5210539,CA,AB,Calgary,51.169,-114.149,1,53.546167,-113.485734
49:13.3,5218122,CA,MB,Winnipeg,49.92424,-97.20566,1,53.546167,-113.485734
49:46.6,5224389,CA,AB,Fort Mcmurray,56.73219,-111.44629,1,53.546167,-113.485734
50:23.4,5230508,CA,AB,Cochrane,51.1834,-114.4687,1,53.546167,-113.485734
51:47.6,5251081,CA,AB,Edmonton,53.4597,-113.46117,1,53.546167,-113.485734
54:44.4,5291554,CA,ON,Etobicoke,43.6247,-79.4892,2,45.521629,-73.566024
54:59.2,5296624,CA,ON,Mississauga,43.56519,-79.62285,2,45.521629,-73.566024
55:36.0,5307385,CA,ON,Scarborough,43.8315,-79.2599,2,45.521629,-73.566024
58:10.9,5341158,CA,ON,Cambridge,43.38534,-80.2903,2,45.521629,-73.566024
58:58.2,5349831,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
59:24.6,5358876,CA,ON,Scarborough,43.69186,-79.27725,2,45.521629,-73.566024
59:36.6,5362913,CA,MB,Thompson,55.7362,-97.8486,1,53.546167,-113.485734
00:06.6,4521259,CA,ON,London,43.0061,-81.2962,2,45.521629,-73.566024
00:39.9,5377528,CA,AB,Edmonton,53.59594,-113.49329,1,53.546167,-113.485734
00:56.5,5379890,CA,MB,Winnipeg,49.893,-97.001,1,53.546167,-113.485734
01:37.1,4557699,CA,ON,Mississauga,43.697,-79.65,2,45.521629,-73.566024
01:46.1,4560361,CA,ON,Barrie,44.41035,-79.72164,2,45.521629,-73.566024
01:53.3,4566845,CA,ON,Kingston,44.2585,-76.4897,2,45.521629,-73.566024
01:56.6,4573777,CA,QC,Beloeil,45.5846,-73.2039,2,45.521629,-73.566024
02:14.8,5392301,CA,ON,Toronto,43.6447,-79.3841,2,45.521629,-73.566024
02:22.2,5394273,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
02:24.9,5395012,CA,QC,Montréal,45.4978,-73.5798,2,45.521629,-73.566024
02:28.2,5396762,CA,ON,Mississauga,43.57,-79.5808,2,45.521629,-73.566024
03:31.5,5405731,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
04:04.4,4599787,CA,AB,Sherwood Park,53.52284,-113.33213,1,53.546167,-113.485734
04:55.1,5421341,CA,AB,Fort Mackay,57.35506,-111.63996,1,53.546167,-113.485734
05:09.5,4614121,CA,AB,Airdrie,51.3082,-114.0398,1,53.546167,-113.485734
05:40.3,4619939,CA,AB,Calgary,50.8889,-113.991,1,53.546167,-113.485734
05:52.7,5427943,CA,AB,Calgary,51.0433,-114.064,1,53.546167,-113.485734
05:54.8,4626174,CA,ON,Oakville,43.4309,-79.7767,2,45.521629,-73.566024
05:55.6,4624334,CA,ON,Cambridge,43.4017,-80.3523,2,45.521629,-73.566024
05:58.4,4627856,CA,ON,Brantford,43.1692,-80.2684,2,45.521629,-73.566024
06:26.1,4634004,CA,QC,Dorval,45.4431,-73.751,2,45.521629,-73.566024
07:00.9,5437421,CA,ON,Etobicoke,43.6527,-79.5524,2,45.521629,-73.566024
07:26.1,5442179,CA,SK,Regina,50.4186,-104.594,1,53.546167,-113.485734
08:09.5,4659792,CA,AB,Calgary,51.0419,-114.2,1,53.546167,-113.485734
09:30.8,4676463,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
09:44.8,5461049,CA,ON,Sault Sainte Marie,46.5119,-84.3028,2,45.521629,-73.566024
10:45.7,4690464,CA,AB,Calgary,51.1563,-114.0572,1,53.546167,-113.485734
11:01.2,4693175,CA,ON,North York,43.7786,-79.4424,2,45.521629,-73.566024
11:05.1,5475313,CA,AB,Calgary,51.02087,-114.10618,1,53.546167,-113.485734
11:32.2,5483902,CA,AB,Calgary,51.1581,-113.938,1,53.546167,-113.485734
11:54.5,4704482,CA,ON,Ancaster,43.208,-79.9652,2,45.521629,-73.566024
12:27.4,4710241,CA,AB,Edmonton,53.587,-113.441,1,53.546167,-113.485734
13:23.1,5503211,CA,ON,Toronto,43.6587,-79.3966,2,45.521629,-73.566024
13:59.0,4731344,CA,AB,Edmonton,53.4104,-113.517,1,53.546167,-113.485734
14:02.2,4731886,CA,AB,Edmonton,53.6585,-113.3614,1,53.546167,-113.485734
14:03.6,5509958,CA,ON,Collingwood,44.4962,-80.2194,2,45.521629,-73.566024
14:17.1,5510650,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
14:53.0,4744834,CA,AB,Wood Buffalo,56.7538,-111.435,1,53.546167,-113.485734
15:33.3,4754113,CA,ON,Kanata,45.3387,-75.9001,2,45.521629,-73.566024
15:48.2,5527096,CA,SK,Swift Current,50.29746,-107.8132,1,53.546167,-113.485734
16:11.8,4763563,CA,AB,Wetaskiwin,52.8333,-113.45,1,53.546167,-113.485734
16:50.7,4772666,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
17:31.7,5544943,CA,AB,Calgary,51.865,-113.979,1,53.546167,-113.485734
17:53.6,5554066,CA,ON,Markham,43.88,-79.2543,2,45.521629,-73.566024
17:54.8,4789500,CA,AB,Calgary,51.0829,-114.095,1,53.546167,-113.485734
19:14.6,4804856,CA,AB,Edmonton,53.44144,-113.43615,1,53.546167,-113.485734
19:21.4,5574267,CA,AB,Calgary,51.0373,-114.129,1,53.546167,-113.485734
20:41.2,4819314,CA,AB,Calgary,51.1264,-114.1419,1,53.546167,-113.485734
21:03.8,4825451,CA,ON,Kitchener,43.4381,-80.5099,2,45.521629,-73.566024
21:13.3,4826685,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
21:14.4,4827194,CA,ON,North York,43.7677,-79.4126,2,45.521629,-73.566024
21:50.6,4834839,CA,AB,Edmonton,53.55781,-113.46883,1,53.546167,-113.485734
22:34.0,4842099,CA,ON,Aurora,44.0065,-79.4504,2,45.521629,-73.566024
23:00.8,4848139,CA,AB,Calgary,50.9581,-114.002,1,53.546167,-113.485734
24:05.4,4861321,CA,AB,Calgary,51.1188,-113.9471,1,53.546167,-113.485734
25:33.5,4877191,CA,QC,Sainte-Foy,46.7823,-71.2882,2,45.521629,-73.566024
25:47.3,4879788,CA,QC,Laval,45.605,-73.7798,2,45.521629,-73.566024
25:47.7,4879824,CA,ON,Guelph,43.5215,-80.2338,2,45.521629,-73.566024
